longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-122.6,38.48,17.0,1528.0,264.0,606.0,251.0,6.6004,339346.03,<1H OCEAN
-116.06,34.15,15.0,10377.0,2331.0,4507.0,1807.0,2.2466,78485.0,INLAND
-122.81,38.08,19.0,1615.0,366.0,815.0,337.0,3.4609,231783.0,NEAR OCEAN
-120.54,38.41,21.0,1435.0,294.0,668.0,267.0,2.5667,91603.0,INLAND
-114.58,33.61,25.0,2907.0,680.0,1841.0,633.0,2.6768,78996.0,INLAND
-122.33,37.58,40.0,2362.0,468.0,992.0,425.0,4.7917,363350.02,NEAR OCEAN
-118.44,34.02,39.0,3278.0,632.0,1321.0,617.0,6.2917,457861.17,<1H OCEAN
-122.69,38.37,8.0,6322.0,1001.0,2969.0,1043.0,4.8233,202200.0,<1H OCEAN
-117.36,34.11,35.0,2969.0,521.0,1555.0,503.0,3.25,104105.0,INLAND
-122.31,37.99,25.0,6508.0,1137.0,3259.0,1081.0,4.2348,166813.0,NEAR BAY
-118.25,33.91,36.0,1950.0,365.0,1125.0,374.0,3.1111,132819.0,<1H OCEAN
-118.49,34.25,33.0,2088.0,383.0,960.0,362.0,4.3333,243436.0,<1H OCEAN
-122.22,38.12,15.0,14125.0,2344.0,6456.0,2147.0,5.1014,189393.0,NEAR BAY
-115.49,32.67,25.0,2322.0,573.0,2185.0,602.0,1.375,73262.0,INLAND
-116.95,33.86,1.0,6.0,2.0,8.0,2.0,1.625,128365.0,INLAND
-121.43,38.64,34.0,2010.0,411.0,1501.0,422.0,2.0417,69864.0,INLAND
-124.09,40.95,18.0,2250.0,484.0,1248.0,472.0,2.5893,99840.0,NEAR OCEAN
-117.85,33.62,18.0,729.0,105.0,316.0,108.0,10.3893,471226.49,<1H OCEAN
-117.67,33.64,11.0,2722.0,554.0,1565.0,508.0,5.1645,190334.0,<1H OCEAN
-116.99,33.75,18.0,9601.0,2401.0,4002.0,2106.0,1.4366,81996.0,INLAND
-121.18,39.26,14.0,811.0,161.0,352.0,121.0,3.5938,154336.0,INLAND
-116.6,33.06,23.0,1731.0,365.0,612.0,258.0,2.7813,139032.0,INLAND
-118.38,34.05,35.0,3517.0,879.0,1632.0,784.0,3.0956,450599.65,<1H OCEAN
-117.33,33.03,31.0,1171.0,321.0,603.0,267.0,2.8611,274657.0,NEAR OCEAN
-118.43,34.02,41.0,2403.0,516.0,1001.0,514.0,4.3906,470519.7,<1H OCEAN
-122.08,37.34,28.0,1643.0,216.0,594.0,205.0,12.367,500001.0,<1H OCEAN
-118.29,34.04,44.0,1941.0,579.0,2049.0,535.0,2.0405,143586.0,<1H OCEAN
-117.6,33.42,23.0,2482.0,461.0,1048.0,425.0,4.665,273285.01,NEAR OCEAN
-118.38,34.07,16.0,4814.0,1381.0,1897.0,1209.0,3.3725,424990.32,<1H OCEAN
-118.29,34.08,38.0,380.0,130.0,445.0,140.0,1.9286,153090.0,<1H OCEAN
-117.77,33.71,15.0,2102.0,295.0,1060.0,303.0,7.3141,331862.0,<1H OCEAN
-116.39,33.72,19.0,7646.0,1618.0,2496.0,1075.0,3.5569,145528.01,INLAND
-122.71,38.45,39.0,2739.0,573.0,1223.0,569.0,2.9663,179390.0,<1H OCEAN
-121.69,39.36,34.0,842.0,186.0,635.0,165.0,1.8355,66434.0,INLAND
-122.22,37.79,44.0,1487.0,314.0,961.0,272.0,3.5156,144735.0,NEAR BAY
-118.28,34.06,14.0,1787.0,853.0,2251.0,763.0,1.1642,327996.0,<1H OCEAN
-121.33,38.01,36.0,1383.0,207.0,531.0,203.0,5.9191,175692.0,INLAND
-120.32,37.29,9.0,695.0,188.0,810.0,190.0,1.6172,64241.0,INLAND
-120.92,40.02,35.0,383.0,92.0,202.0,72.0,2.6458,89351.0,INLAND
-118.14,34.14,24.0,10239.0,2823.0,4210.0,2565.0,3.6997,238948.0,<1H OCEAN
-122.15,37.47,37.0,1844.0,382.0,1634.0,417.0,2.7993,159500.0,NEAR BAY
-117.96,33.65,18.0,3603.0,879.0,1549.0,756.0,4.0229,225552.0,<1H OCEAN
-122.41,37.74,52.0,831.0,175.0,415.0,159.0,1.9464,237591.02,NEAR BAY
-122.26,37.88,52.0,2255.0,410.0,823.0,377.0,5.7979,399277.02,NEAR BAY
-117.19,32.86,19.0,3716.0,563.0,1788.0,587.0,5.2113,259271.0,NEAR OCEAN
-120.47,37.3,40.0,3693.0,771.0,2102.0,742.0,2.1838,74611.0,INLAND
-122.42,37.75,52.0,1609.0,510.0,1155.0,439.0,2.2328,258832.02,NEAR BAY
-117.06,32.77,34.0,1730.0,373.0,730.0,350.0,2.0284,149867.0,NEAR OCEAN
-121.44,38.5,20.0,2033.0,586.0,1281.0,521.0,1.4007,95685.0,INLAND
-122.33,37.93,27.0,2158.0,424.0,1220.0,442.0,3.0156,128166.01,NEAR BAY
-120.59,37.36,11.0,3946.0,978.0,2814.0,953.0,2.0179,90621.0,INLAND
-118.38,34.09,28.0,4001.0,1352.0,1799.0,1220.0,2.5784,279554.02,<1H OCEAN
-117.27,34.4,8.0,6042.0,979.0,3031.0,991.0,3.3438,118152.0,INLAND
-118.35,34.22,19.0,9259.0,1653.0,3963.0,1595.0,5.997,252688.03,<1H OCEAN
-119.21,34.19,15.0,3797.0,692.0,2216.0,675.0,4.7443,230458.0,NEAR OCEAN
-118.28,34.04,48.0,1521.0,513.0,1772.0,458.0,2.2232,145807.0,<1H OCEAN
-122.18,37.73,42.0,909.0,215.0,646.0,198.0,2.9063,150448.0,NEAR BAY
-118.24,33.99,33.0,885.0,294.0,1270.0,282.0,2.1615,111261.0,<1H OCEAN
-117.59,33.93,17.0,338.0,47.0,200.0,46.0,7.8118,267263.01,INLAND
-117.98,33.78,31.0,2825.0,546.0,1908.0,563.0,3.9798,198786.0,<1H OCEAN
-118.12,33.96,38.0,2105.0,348.0,956.0,350.0,4.4125,239094.0,<1H OCEAN
-118.28,33.97,31.0,1068.0,271.0,1091.0,281.0,1.689,102095.0,<1H OCEAN
-120.83,37.77,20.0,1717.0,403.0,1062.0,401.0,1.6759,108007.0,INLAND
-122.27,37.8,10.0,105.0,42.0,125.0,39.0,0.9722,170622.05,NEAR BAY
-117.15,34.22,10.0,1039.0,174.0,317.0,109.0,7.2371,243829.0,INLAND
-121.29,37.87,29.0,488.0,108.0,308.0,115.0,2.6563,107366.0,INLAND
-122.47,37.69,27.0,2447.0,720.0,2104.0,657.0,3.449,246866.0,NEAR OCEAN
-117.97,33.93,33.0,1700.0,369.0,981.0,362.0,4.5461,195268.0,<1H OCEAN
-119.3,34.42,18.0,5591.0,1042.0,2860.0,1026.0,3.5822,287055.14,NEAR OCEAN
-118.6,34.08,40.0,866.0,181.0,399.0,176.0,6.91,408725.21,<1H OCEAN
-117.97,34.05,34.0,2050.0,495.0,1832.0,465.0,2.8333,159161.0,<1H OCEAN
-121.85,39.77,17.0,5273.0,1177.0,2446.0,1199.0,1.9362,92100.0,INLAND
-119.86,36.82,12.0,1488.0,253.0,675.0,223.0,4.7622,111980.0,INLAND
-121.84,39.73,52.0,957.0,263.0,513.0,223.0,1.3672,88563.0,INLAND
-118.99,35.35,27.0,1615.0,355.0,1380.0,332.0,1.6632,50398.0,INLAND
-118.19,34.12,41.0,2591.0,682.0,2366.0,583.0,2.3071,152365.0,<1H OCEAN
-121.99,37.27,17.0,1527.0,267.0,775.0,260.0,5.9658,285998.0,<1H OCEAN
-117.63,33.65,10.0,3580.0,491.0,1688.0,467.0,7.7814,307997.0,<1H OCEAN
-118.2,33.77,41.0,1158.0,396.0,1209.0,336.0,2.7813,151980.0,NEAR OCEAN
-118.5,34.27,35.0,2235.0,390.0,1148.0,416.0,4.869,226345.0,<1H OCEAN
-119.21,37.25,44.0,3042.0,697.0,335.0,115.0,4.1838,120577.0,INLAND
-118.22,33.95,36.0,1679.0,483.0,2249.0,487.0,2.8167,157372.0,<1H OCEAN
-121.71,39.42,21.0,1432.0,284.0,862.0,275.0,2.2813,64328.0,INLAND
-122.5,37.78,50.0,1922.0,427.0,1049.0,443.0,3.5833,348669.0,NEAR BAY
-117.92,34.08,35.0,1897.0,311.0,965.0,323.0,5.7039,228108.04,<1H OCEAN
-118.27,33.99,38.0,1407.0,447.0,1783.0,402.0,1.8086,100223.0,<1H OCEAN
-119.78,36.77,45.0,1315.0,256.0,666.0,240.0,2.3562,62730.0,INLAND
-122.43,37.64,34.0,8400.0,1812.0,4101.0,1717.0,4.1033,311338.05,NEAR OCEAN
-121.11,37.43,42.0,412.0,75.0,227.0,75.0,2.5,122115.0,INLAND
-117.65,33.42,25.0,2174.0,428.0,603.0,352.0,3.3967,248364.01,NEAR OCEAN
-117.83,33.99,14.0,17527.0,2751.0,8380.0,2676.0,6.2734,284880.02,<1H OCEAN
-117.33,34.17,5.0,4718.0,1140.0,2564.0,1056.0,2.9877,112997.0,INLAND
-116.9,34.52,20.0,3481.0,840.0,1694.0,587.0,1.4,77131.0,INLAND
-124.14,41.06,32.0,1020.0,215.0,421.0,198.0,3.0208,92729.0,NEAR OCEAN
-121.58,39.12,26.0,2796.0,629.0,2017.0,632.0,1.8355,66272.0,INLAND
-119.13,34.19,16.0,6389.0,1330.0,6242.0,1340.0,4.0222,220200.02,NEAR OCEAN
-117.07,33.03,15.0,1095.0,158.0,361.0,176.0,6.8099,334038.01,<1H OCEAN
-118.46,33.99,37.0,1828.0,460.0,1075.0,453.0,4.337,359166.07,<1H OCEAN
-122.36,37.96,30.0,950.0,317.0,1073.0,280.0,1.8664,104873.0,NEAR BAY
-119.32,36.62,15.0,1070.0,256.0,1070.0,243.0,1.5642,52833.0,INLAND
-117.04,32.54,7.0,938.0,297.0,1187.0,282.0,1.2667,99957.01,NEAR OCEAN
-117.08,32.77,25.0,3911.0,849.0,1580.0,767.0,2.7778,173837.0,NEAR OCEAN
-118.19,33.77,52.0,1562.0,616.0,692.0,512.0,1.4048,182740.0,NEAR OCEAN
-117.32,33.12,25.0,2670.0,527.0,936.0,461.0,2.7717,291429.01,NEAR OCEAN
-118.45,34.04,19.0,3330.0,1010.0,1837.0,915.0,3.0173,347144.06,<1H OCEAN
-117.04,32.58,20.0,2029.0,357.0,1497.0,353.0,4.0089,131577.0,NEAR OCEAN
-117.95,33.71,20.0,2781.0,407.0,1242.0,408.0,6.1092,299321.0,<1H OCEAN
-118.19,34.04,45.0,963.0,234.0,1194.0,239.0,2.1806,138430.0,<1H OCEAN
-118.51,34.29,29.0,1287.0,194.0,525.0,187.0,6.4171,327798.0,<1H OCEAN
-118.44,33.99,43.0,1432.0,308.0,782.0,303.0,4.3333,323708.01,<1H OCEAN
-117.91,33.84,26.0,1156.0,393.0,1880.0,400.0,2.2716,287638.0,<1H OCEAN
-118.34,34.19,47.0,1721.0,343.0,834.0,334.0,4.1923,235842.0,<1H OCEAN
-122.34,37.98,33.0,2014.0,410.0,1354.0,427.0,3.9773,136850.0,NEAR BAY
-117.01,32.7,25.0,2321.0,398.0,1434.0,386.0,3.5341,122703.0,NEAR OCEAN
-117.16,34.26,27.0,9285.0,1621.0,1135.0,410.0,2.5446,119893.0,INLAND
-118.16,35.05,44.0,1297.0,307.0,776.0,278.0,2.5875,68662.0,INLAND
-120.05,34.47,21.0,1241.0,248.0,746.0,211.0,3.8056,351077.0,NEAR OCEAN
-119.3,34.29,26.0,3665.0,932.0,2775.0,870.0,1.9286,172736.01,NEAR OCEAN
-122.21,37.8,39.0,2018.0,447.0,1221.0,446.0,3.0757,162879.0,NEAR BAY
-117.8,33.77,29.0,5436.0,707.0,2046.0,685.0,8.7496,385760.16,<1H OCEAN
-119.76,36.77,38.0,3804.0,814.0,2142.0,816.0,2.1439,64490.0,INLAND
-119.25,34.3,34.0,1189.0,220.0,445.0,203.0,4.8824,357079.04,NEAR OCEAN
-118.61,34.17,31.0,1689.0,362.0,705.0,360.0,4.0,282067.04,<1H OCEAN
-116.36,33.78,6.0,24121.0,4522.0,4176.0,2221.0,3.3799,143288.0,INLAND
-118.58,34.19,35.0,2329.0,399.0,966.0,336.0,3.8839,230565.0,<1H OCEAN
-118.25,33.94,43.0,1113.0,378.0,1305.0,334.0,1.1434,92495.0,<1H OCEAN
-116.97,32.8,15.0,3927.0,1018.0,2204.0,977.0,2.4367,114012.0,<1H OCEAN
-122.27,37.85,50.0,1279.0,300.0,675.0,255.0,1.9028,143929.0,NEAR BAY
-119.73,36.74,14.0,6202.0,1551.0,5561.0,1435.0,1.6073,66639.0,INLAND
-122.03,37.92,23.0,3318.0,408.0,1124.0,393.0,6.5847,347428.02,NEAR BAY
-118.29,33.88,32.0,2307.0,493.0,1754.0,528.0,4.317,210746.0,<1H OCEAN
-118.42,37.36,18.0,2281.0,520.0,1425.0,465.0,1.7388,108253.0,INLAND
-117.3,34.46,8.0,6246.0,1273.0,3883.0,1264.0,2.7917,108200.0,INLAND
-117.92,33.73,14.0,5147.0,1182.0,3171.0,1126.0,3.9929,216292.0,<1H OCEAN
-117.79,34.07,34.0,975.0,192.0,870.0,183.0,3.7933,130132.0,INLAND
-122.04,36.96,42.0,538.0,107.0,200.0,104.0,2.1667,210293.01,NEAR OCEAN
-122.76,40.4,22.0,2153.0,461.0,903.0,314.0,2.125,104287.0,INLAND
-118.33,33.97,47.0,1830.0,369.0,922.0,377.0,4.1635,159594.0,<1H OCEAN
-118.08,33.92,34.0,2118.0,437.0,1414.0,442.0,3.7238,167378.0,<1H OCEAN
-122.66,38.44,17.0,5815.0,898.0,2614.0,887.0,4.3657,214377.0,<1H OCEAN
-116.97,32.83,17.0,6659.0,1402.0,3183.0,1378.0,2.949,124187.0,<1H OCEAN
-118.14,34.04,37.0,1129.0,212.0,509.0,202.0,2.6146,214162.0,<1H OCEAN
-119.06,36.09,11.0,2572.0,454.0,1402.0,415.0,3.6786,80682.0,INLAND
-122.28,37.87,52.0,1813.0,353.0,828.0,339.0,3.5625,220038.0,NEAR BAY
-122.29,37.82,2.0,158.0,43.0,94.0,57.0,2.5625,131150.05,NEAR BAY
-117.94,34.08,32.0,2704.0,514.0,1669.0,497.0,4.4653,193496.0,<1H OCEAN
-118.3,34.0,52.0,1296.0,246.0,853.0,238.0,3.05,116831.0,<1H OCEAN
-118.29,33.73,30.0,2835.0,711.0,1669.0,652.0,3.3616,273006.0,NEAR OCEAN
-122.44,37.72,52.0,1380.0,272.0,847.0,284.0,3.7143,262186.0,NEAR BAY
-116.95,33.74,20.0,2233.0,431.0,1024.0,399.0,2.4554,100731.0,INLAND
-117.35,33.96,25.0,2396.0,316.0,951.0,314.0,8.2405,306780.04,INLAND
-118.42,34.16,25.0,2769.0,566.0,1201.0,545.0,3.6641,362061.0,<1H OCEAN
-118.27,34.02,40.0,561.0,284.0,662.0,205.0,0.9234,175906.02,<1H OCEAN
-117.8,33.66,16.0,2542.0,498.0,1022.0,494.0,4.0,232140.01,<1H OCEAN
-118.07,33.89,35.0,1145.0,274.0,1651.0,265.0,3.125,129761.0,<1H OCEAN
-121.37,38.57,16.0,3895.0,896.0,1762.0,855.0,2.6635,124443.0,INLAND
-118.14,33.77,49.0,2792.0,690.0,1301.0,648.0,3.2917,322519.02,NEAR OCEAN
-120.37,34.9,17.0,2649.0,386.0,1057.0,362.0,4.7813,293255.03,<1H OCEAN
-117.34,34.13,29.0,331.0,85.0,341.0,107.0,0.7069,90586.0,INLAND
-120.23,37.96,52.0,1230.0,262.0,609.0,243.0,2.0057,77543.0,INLAND
-119.56,37.29,14.0,2391.0,451.0,798.0,308.0,3.0924,117879.0,INLAND
-122.02,37.55,33.0,1325.0,274.0,909.0,267.0,4.5687,193524.01,NEAR BAY
-121.43,38.53,36.0,2430.0,426.0,1199.0,437.0,3.1667,91162.0,INLAND
-121.29,37.99,41.0,930.0,191.0,463.0,185.0,3.4141,105164.0,INLAND
-121.28,37.94,44.0,1406.0,357.0,1489.0,386.0,1.4688,57312.0,INLAND
-122.49,37.75,52.0,2226.0,385.0,1177.0,416.0,4.8516,328479.04,NEAR OCEAN
-117.13,33.89,4.0,1611.0,239.0,275.0,84.0,3.5781,154541.01,INLAND
-118.42,34.28,34.0,1999.0,427.0,2391.0,439.0,2.8,151249.0,<1H OCEAN
-118.02,34.08,31.0,2402.0,632.0,2830.0,603.0,2.3333,164132.0,INLAND
-118.03,33.79,26.0,5321.0,889.0,2932.0,896.0,5.8914,262886.0,<1H OCEAN
-122.08,37.95,24.0,3173.0,548.0,1351.0,536.0,5.0672,236898.0,NEAR BAY
-119.19,35.64,29.0,1476.0,220.0,902.0,205.0,2.6726,81648.0,INLAND
-116.5,33.82,16.0,343.0,85.0,29.0,14.0,2.1042,131099.06,INLAND
-121.43,38.56,41.0,1105.0,227.0,443.0,210.0,3.1827,125002.0,INLAND
-121.55,39.1,27.0,1783.0,441.0,1163.0,409.0,1.2857,49704.0,INLAND
-122.02,36.97,29.0,2568.0,747.0,1743.0,659.0,1.9286,195738.0,NEAR OCEAN
-122.68,38.36,8.0,7520.0,1336.0,3833.0,1287.0,4.3278,199530.0,<1H OCEAN
-122.45,41.28,15.0,2740.0,503.0,1188.0,445.0,3.4519,124422.0,INLAND
-120.69,39.12,19.0,1048.0,262.0,493.0,184.0,2.2917,117278.0,INLAND
-117.9,34.15,21.0,2056.0,461.0,1332.0,429.0,3.3942,198411.0,INLAND
-120.71,38.73,17.0,2146.0,396.0,862.0,351.0,2.9219,136742.0,INLAND
-118.31,34.08,26.0,1609.0,534.0,1868.0,497.0,2.7038,234218.0,<1H OCEAN
-122.23,37.78,52.0,862.0,215.0,994.0,213.0,3.0257,109057.0,NEAR BAY
-116.89,33.73,15.0,2094.0,316.0,937.0,277.0,5.3623,171814.0,INLAND
-117.22,32.8,23.0,1906.0,525.0,1029.0,491.0,2.93,200597.0,NEAR OCEAN
-118.18,33.9,25.0,1709.0,442.0,1177.0,410.0,2.4333,149859.0,<1H OCEAN
-118.23,34.07,40.0,506.0,119.0,397.0,114.0,3.1944,140481.0,<1H OCEAN
-122.01,37.4,14.0,4841.0,1130.0,813.0,517.0,3.7614,189671.05,<1H OCEAN
-117.87,33.81,15.0,3082.0,536.0,1268.0,531.0,3.7604,248710.0,<1H OCEAN
-120.68,35.14,34.0,3100.0,617.0,1155.0,542.0,3.0938,238738.0,NEAR OCEAN
-118.36,34.05,48.0,1835.0,380.0,956.0,370.0,3.2813,250856.02,<1H OCEAN
-117.53,34.1,5.0,2185.0,488.0,1379.0,458.0,3.7917,114519.0,INLAND
-117.34,34.1,14.0,11827.0,2445.0,6640.0,2299.0,2.4878,104192.0,INLAND
-121.96,37.53,18.0,2375.0,652.0,1252.0,586.0,2.6198,223084.0,<1H OCEAN
-123.17,39.15,30.0,1904.0,331.0,816.0,325.0,4.425,179383.01,<1H OCEAN
-118.39,34.15,29.0,3110.0,650.0,1212.0,642.0,4.2031,396477.05,<1H OCEAN
-123.84,39.83,19.0,1461.0,340.0,515.0,227.0,1.5278,116618.0,NEAR OCEAN
-121.97,37.96,28.0,1433.0,290.0,877.0,313.0,4.7891,185114.0,INLAND
-118.31,33.88,32.0,2421.0,671.0,1491.0,587.0,3.5644,234806.0,<1H OCEAN
-118.42,34.18,31.0,2887.0,646.0,1626.0,637.0,3.6745,295922.0,<1H OCEAN
-117.17,34.25,15.0,4236.0,753.0,703.0,255.0,3.5625,149172.0,INLAND
-117.35,33.95,28.0,1650.0,210.0,557.0,211.0,7.6632,254171.05,INLAND
-121.87,39.82,11.0,5103.0,825.0,2456.0,810.0,4.5032,153966.0,INLAND
-117.39,33.98,37.0,2337.0,452.0,948.0,437.0,3.145,119924.0,INLAND
-122.53,37.86,38.0,1183.0,196.0,628.0,205.0,3.75,444609.02,NEAR BAY
-117.21,33.12,4.0,3261.0,689.0,926.0,561.0,4.3672,251580.01,NEAR OCEAN
-118.37,33.86,28.0,2685.0,581.0,1243.0,529.0,4.119,317762.01,<1H OCEAN
-124.15,41.81,17.0,3276.0,628.0,3546.0,585.0,2.2868,98687.0,NEAR OCEAN
-121.0,37.66,43.0,2369.0,413.0,944.0,422.0,3.2632,144617.0,INLAND
-118.27,33.94,30.0,1041.0,275.0,877.0,270.0,1.5268,92303.0,<1H OCEAN
-116.97,32.76,33.0,3071.0,466.0,1348.0,513.0,6.1768,329704.07,<1H OCEAN
-116.96,32.79,17.0,5236.0,1325.0,3308.0,1233.0,2.3221,131179.0,<1H OCEAN
-118.05,34.1,30.0,2143.0,427.0,1107.0,416.0,4.2321,237779.0,INLAND
-122.4,37.6,52.0,1380.0,203.0,530.0,210.0,6.221,427522.13,NEAR OCEAN
-118.44,34.19,37.0,1516.0,344.0,983.0,347.0,5.0,249943.01,<1H OCEAN
-121.95,38.34,9.0,4999.0,874.0,2687.0,817.0,4.2324,148870.0,INLAND
-119.01,35.38,52.0,114.0,26.0,158.0,26.0,1.075,71895.0,INLAND
-122.23,38.1,47.0,1303.0,278.0,694.0,269.0,2.5969,103600.0,NEAR BAY
-117.9,33.7,12.0,4695.0,1110.0,2153.0,989.0,4.6483,201576.01,<1H OCEAN
-118.14,33.93,31.0,3205.0,727.0,1647.0,664.0,3.3681,225041.0,<1H OCEAN
-117.97,34.09,31.0,2779.0,639.0,2259.0,670.0,3.4032,148950.0,INLAND
-121.06,39.23,10.0,2229.0,537.0,982.0,512.0,2.186,123289.0,INLAND
-118.23,33.95,42.0,705.0,173.0,739.0,140.0,0.9166,99213.0,<1H OCEAN
-117.25,34.11,30.0,2173.0,560.0,1509.0,486.0,1.4079,74472.0,INLAND
-117.94,33.81,34.0,1290.0,203.0,664.0,204.0,5.8461,237165.0,<1H OCEAN
-118.13,33.82,44.0,1785.0,307.0,779.0,291.0,4.3056,265371.0,<1H OCEAN
-117.9,34.53,8.0,3484.0,647.0,2169.0,619.0,3.9766,137137.0,INLAND
-122.12,37.42,35.0,2445.0,533.0,1187.0,519.0,5.2803,370847.11,NEAR BAY
-122.42,37.74,52.0,1674.0,346.0,734.0,335.0,3.8864,271478.0,NEAR BAY
-118.46,33.77,28.0,3065.0,406.0,1101.0,391.0,10.5536,500001.0,NEAR OCEAN
-118.28,33.93,43.0,269.0,74.0,295.0,79.0,2.2969,108362.0,<1H OCEAN
-120.68,37.47,33.0,1028.0,226.0,658.0,197.0,2.3043,101835.0,INLAND
-117.61,34.04,8.0,4116.0,766.0,1785.0,745.0,3.1672,146079.0,INLAND
-118.1,34.07,36.0,1240.0,349.0,1383.0,338.0,2.4931,174390.0,<1H OCEAN
-120.02,39.24,24.0,1602.0,426.0,751.0,257.0,1.7609,100581.0,INLAND
-118.39,34.02,38.0,2521.0,647.0,1091.0,597.0,4.1296,341905.09,<1H OCEAN
-120.1,39.19,17.0,1480.0,241.0,202.0,80.0,3.9375,151930.0,INLAND
-118.2,34.14,51.0,1941.0,378.0,1012.0,371.0,3.9375,227510.0,<1H OCEAN
-117.38,33.89,12.0,3964.0,524.0,1707.0,549.0,5.1624,243326.0,INLAND
-122.41,37.75,9.0,1282.0,334.0,1176.0,305.0,2.6538,224811.04,NEAR BAY
-118.05,34.16,36.0,3908.0,732.0,1688.0,725.0,4.5625,354442.0,INLAND
-121.49,38.56,42.0,900.0,239.0,506.0,231.0,1.2813,88954.0,INLAND
-122.82,38.44,23.0,1551.0,236.0,555.0,243.0,4.6792,286211.0,<1H OCEAN
-122.18,37.45,43.0,2061.0,437.0,817.0,385.0,4.4688,396134.4,NEAR BAY
-121.81,38.01,52.0,1124.0,245.0,528.0,226.0,2.2639,116901.0,INLAND
-122.08,37.4,23.0,806.0,158.0,373.0,156.0,5.9291,338399.03,NEAR BAY
-118.29,34.03,27.0,1084.0,287.0,1085.0,279.0,2.135,159393.0,<1H OCEAN
-118.27,33.84,24.0,6303.0,1277.0,3728.0,1252.0,3.9227,207069.0,<1H OCEAN
-122.42,37.79,6.0,670.0,301.0,655.0,284.0,3.4423,192454.04,NEAR BAY
-119.28,36.32,29.0,2274.0,514.0,1234.0,521.0,1.9138,67275.0,INLAND
-118.2,33.82,34.0,2807.0,768.0,2217.0,744.0,2.4286,186675.0,NEAR OCEAN
-119.73,36.8,15.0,2376.0,538.0,1197.0,510.0,3.1417,78402.0,INLAND
-117.1,32.67,26.0,2629.0,763.0,2721.0,767.0,2.0982,108006.0,NEAR OCEAN
-118.21,34.05,47.0,722.0,235.0,930.0,226.0,2.5455,122613.0,<1H OCEAN
-118.39,34.04,49.0,1230.0,279.0,669.0,269.0,3.9038,327159.04,<1H OCEAN
-118.91,35.4,10.0,3587.0,774.0,1398.0,763.0,2.569,104163.0,INLAND
-117.66,35.6,14.0,1740.0,391.0,850.0,317.0,2.5812,86187.0,INLAND
-122.92,38.97,20.0,2067.0,384.0,904.0,333.0,2.9934,141686.0,<1H OCEAN
-118.51,33.98,40.0,1901.0,679.0,865.0,587.0,2.3417,334566.0,<1H OCEAN
-120.02,36.95,25.0,2115.0,482.0,1976.0,474.0,1.8431,54188.0,INLAND
-122.05,37.89,37.0,1677.0,269.0,689.0,283.0,4.2625,291684.0,NEAR BAY
-118.25,34.09,52.0,104.0,20.0,32.0,17.0,3.75,241692.07,<1H OCEAN
-122.02,37.4,33.0,2015.0,484.0,1285.0,419.0,4.0655,239783.0,<1H OCEAN
-119.78,36.27,29.0,1871.0,315.0,1066.0,309.0,4.5714,121594.0,INLAND
-122.4,37.71,40.0,1883.0,397.0,1411.0,438.0,3.0469,235027.0,NEAR BAY
-117.33,33.16,29.0,3559.0,552.0,1533.0,545.0,4.0585,260680.0,NEAR OCEAN
-117.95,34.05,35.0,1309.0,276.0,1113.0,253.0,4.375,156987.0,<1H OCEAN
-120.32,38.71,13.0,1115.0,255.0,86.0,32.0,3.5667,165784.0,INLAND
-119.7,36.8,31.0,1746.0,321.0,1186.0,360.0,2.6932,70170.0,INLAND
-119.79,36.78,38.0,1912.0,456.0,1131.0,408.0,2.03,61174.0,INLAND
-117.4,33.85,9.0,7538.0,1125.0,3450.0,1077.0,5.4625,220219.0,INLAND
-119.15,34.2,25.0,3445.0,898.0,5558.0,894.0,3.0972,187694.01,NEAR OCEAN
-117.91,34.14,42.0,2225.0,485.0,1544.0,464.0,2.2442,160762.0,INLAND
-117.82,33.73,24.0,845.0,190.0,482.0,190.0,4.7039,195068.0,<1H OCEAN
-117.25,34.12,17.0,3107.0,752.0,2160.0,643.0,1.8463,75623.0,INLAND
-116.96,32.86,14.0,3064.0,496.0,1681.0,503.0,4.4347,163546.0,<1H OCEAN
-117.09,32.64,24.0,3613.0,973.0,2002.0,931.0,1.947,134918.0,NEAR OCEAN
-117.33,33.22,21.0,2868.0,602.0,855.0,559.0,2.7846,153109.01,NEAR OCEAN
-122.02,37.95,25.0,1205.0,260.0,608.0,272.0,2.4519,170434.0,NEAR BAY
-122.48,37.78,44.0,3371.0,794.0,1738.0,753.0,3.1653,336080.0,NEAR BAY
-121.59,39.78,18.0,945.0,205.0,385.0,207.0,2.1838,69586.0,INLAND
-118.14,34.18,47.0,3457.0,622.0,1700.0,579.0,3.5164,238262.0,<1H OCEAN
-117.22,32.74,52.0,1260.0,202.0,555.0,209.0,7.2758,350526.06,NEAR OCEAN
-119.35,36.22,29.0,2051.0,351.0,915.0,343.0,3.1944,100613.0,INLAND
-118.08,34.15,28.0,238.0,58.0,142.0,31.0,0.4999,385649.66,INLAND
-122.41,37.79,52.0,6016.0,2509.0,3436.0,2119.0,2.5166,313812.14,NEAR BAY
-122.91,39.03,14.0,2374.0,557.0,723.0,427.0,1.3532,98553.0,INLAND
-118.27,34.02,21.0,1314.0,375.0,1505.0,366.0,2.319,111541.0,<1H OCEAN
-116.96,32.71,18.0,2413.0,533.0,1129.0,551.0,2.4567,145830.0,<1H OCEAN
